NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PERS_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GECOMPLR,CHECKER,ENT_DATE,BEG_CHG_TY,END_CHG_TY
Wuxing Jun,吴兴郡,吳興郡,0.0,0.0,,Jun,郡,3,266,4,303,4,90077,POLYGON,90077,FROM_FD,邹逸麟,满志敏,,,新建,辖区缩小
Xindu Jun,新都郡,新都郡,0.0,0.0,,Jun,郡,3,208,4,279,4,90441,POLYGON,90441,FROM_FD,赵永复,满志敏,,,新建,更名
Danyang Jun,丹阳郡,丹陽郡,0.0,0.0,,Jun,郡,3,208,4,265,4,90590,POLYGON,90506,FROM_FD,王文楚,满志敏,,,辖区缩小,辖区缩小
Zhenjiang Fu,镇江府,鎮江府,0.0,0.0,,Fu,府,3,1113,4,1276,4,90280,POLYGON,90280,FROM_FD,王文楚,满志敏,,,更名,更名和辖区缩小
Run Zhou,润州,潤州,0.0,0.0,,Zhou,州,3,887,4,1112,4,90286,POLYGON,90286,FROM_FD,王文楚,满志敏,,,辖区缩小,更名
Run Zhou,润州,潤州,0.0,0.0,,Zhou,州,3,758,4,760,4,90281,POLYGON,90281,FROM_FD,王文楚,满志敏,,,更名,辖区扩大
Yang Zhou,扬州,揚州,0.0,0.0,,Zhou,州,3,625,4,625,4,90300,POLYGON,90300,FROM_FD,王文楚,满志敏,,,更名,撤销
Jiang Zhou,蒋州,蔣州,0.0,0.0,,Zhou,州,3,624,4,624,4,90299,POLYGON,90299,FROM_FD,王文楚,满志敏,,,更名和辖区扩大,更名
Danyang Yin,丹阳尹,丹陽尹,0.0,0.0,,Jun,郡,3,578,4,588,4,90309,POLYGON,90516,FROM_FD,王文楚,满志敏,,,辖区缩小,撤销
Xin'an Jun,新安郡,新安郡,0.0,0.0,,Jun,郡,3,522,4,552,4,90443,POLYGON,90443,FROM_FD,赵永复,满志敏,,,辖区扩大,辖区缩小
Guangde Jun,广德军,廣德軍,0.0,0.0,,Jun,军,3,979,4,1276,4,32461,POLYGON,90525,FROM_FD,邹逸麟,满志敏,,2003/08/30,新建,更名
Guangde Lu,广德路,廣德路,0.0,0.0,,Lu,路,3,1277,4,1355,5,32462,POLYGON,90526,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,更名
Guangxing Fu,广兴府,廣興府,0.0,0.0,,Fu,府,3,1356,5,1370,5,32463,POLYGON,90527,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,更名
Guangde Zhou,广德州,廣德州,0.0,0.0,,Zhilizhou,直隶州,3,1371,5,1911,5,32464,POLYGON,90528,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,数据下限
Taiping Zhou,太平州,太平州,0.0,0.0,,Zhou,州,3,977,4,1276,4,32458,POLYGON,90529,FROM_FD,邹逸麟,满志敏,,2003/08/30,新建,更名
Taiping Lu,太平路,太平路,0.0,0.0,,Lu,路,3,1277,4,1354,5,32459,POLYGON,90530,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,更名
Taiping Fu,太平府,太平府,0.0,0.0,,Fu,府,3,1355,5,1911,5,32460,POLYGON,90531,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,数据下限
She Zhou,歙州,歙州,0.0,0.0,,Zhou,州,3,766,4,1120,4,97003,POLYGON,90537,FROM_FD,邹逸麟,满志敏,,2003/08/30,辖区扩大,更名
Hui Zhou,徽州,徽州,0.0,0.0,,Zhou,州,3,1121,4,1276,4,32451,POLYGON,90538,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,更名
Huizhou Lu,徽州路,徽州路,0.0,0.0,,Lu,路,3,1277,4,1356,5,32452,POLYGON,90539,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,更名
Xing'an Fu,兴安府,興安府,0.0,0.0,,Fu,府,3,1357,5,1366,4,32453,POLYGON,90540,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,更名
Huizhou Fu,徽州府,徽州府,0.0,0.0,,Fu,府,3,1367,4,1911,5,32454,POLYGON,90541,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,数据下限
Tao Zhou,桃州,桃州,0.0,0.0,,Zhou,州,3,620,4,620,4,97033,POLYGON,97033,FROM_FD,邹逸麟,满志敏,,2003/08/30,新建,辖区扩大
Nanyu Zhou,南豫州,南豫州,0.0,0.0,,Zhou,州,3,620,4,624,4,32481,POLYGON,90551,FROM_FD,邹逸麟,满志敏,,2003/08/30,新建,撤销
Xuan Zhou,宣州,宣州,0.0,0.0,,Zhou,州,3,624,4,624,4,97011,POLYGON,90554,FROM_FD,邹逸麟,满志敏,,2003/08/30,辖区扩大,辖区扩大
You Zhou,猷州,猷州,0.0,0.0,,Zhou,州,3,620,4,624,4,32468,POLYGON,90555,FROM_FD,邹逸麟,满志敏,,2003/08/30,新建,撤销
Xuan Zhou,宣州,宣州,0.0,0.0,,Zhou,州,3,625,4,625,4,97012,POLYGON,90556,FROM_FD,邹逸麟,满志敏,,2003/08/30,辖区扩大,辖区扩大
Xuan Zhou,宣州,宣州,0.0,0.0,,Zhou,州,3,626,4,626,4,97013,POLYGON,90557,FROM_FD,邹逸麟,满志敏,,2003/08/30,辖区扩大,辖区扩大
Xuan Zhou,宣州,宣州,0.0,0.0,,Zhou,州,3,766,4,886,4,97018,POLYGON,90563,FROM_FD,邹逸麟,满志敏,,2003/08/30,辖区缩小,辖区缩小
Xuan Zhou,宣州,宣州,0.0,0.0,,Zhou,州,3,887,4,936,4,97019,POLYGON,90564,FROM_FD,邹逸麟,满志敏,,2003/08/30,辖区缩小,辖区缩小
Xuan Zhou,宣州,宣州,0.0,0.0,,Zhou,州,3,937,4,950,4,97020,POLYGON,90565,FROM_FD,邹逸麟,满志敏,,2003/08/30,辖区缩小,辖区缩小
Xuan Zhou,宣州,宣州,0.0,0.0,,Zhou,州,3,951,4,974,4,97021,POLYGON,90566,FROM_FD,邹逸麟,满志敏,,2003/08/30,辖区缩小,辖区扩大
Xuan Zhou,宣州,宣州,0.0,0.0,,Zhou,州,3,975,4,976,4,97022,POLYGON,90567,FROM_FD,邹逸麟,满志敏,,2003/08/30,辖区扩大,辖区缩小
Xuan Zhou,宣州,宣州,0.0,0.0,,Zhou,州,3,977,4,978,4,97023,POLYGON,90568,FROM_FD,邹逸麟,满志敏,,2003/08/30,辖区缩小,辖区缩小
Xuan Zhou,宣州,宣州,0.0,0.0,,Zhou,州,3,979,4,1165,4,97024,POLYGON,90569,FROM_FD,邹逸麟,满志敏,,2003/08/30,辖区缩小,更名
Ningguo Fu,宁国府,寧國府,0.0,0.0,,Fu,府,3,1166,4,1276,4,32475,POLYGON,90570,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,更名
Ningguo Lu,宁国路,寧國路,0.0,0.0,,Lu,路,3,1277,4,1356,5,32476,POLYGON,90571,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,更名
Ningguo Fu,宁国府,寧國府,0.0,0.0,,Fu,府,3,1357,5,1360,5,32477,POLYGON,90572,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,更名
Xuancheng Fu,宣城府,宣城府,0.0,0.0,,Fu,府,3,1361,5,1365,5,32478,POLYGON,90573,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,更名
Xuanzhou Fu,宣州府,宣州府,0.0,0.0,,Fu,府,3,1366,5,1366,5,32479,POLYGON,90574,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,更名
Ningguo Fu,宁国府,寧國府,0.0,0.0,,Fu,府,3,1367,5,1911,5,32480,POLYGON,90575,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,数据下限
Chi Zhou,池州,池州,0.0,0.0,,Zhou,州,3,978,4,1276,4,97028,POLYGON,90579,FROM_FD,邹逸麟,满志敏,,2003/08/30,辖区扩大,更名
Chizhou Lu,池州路,池州路,0.0,0.0,,Lu,路,3,1277,4,1360,4,32456,POLYGON,90580,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,更名
Chizhou Fu,池州府,池州府,0.0,0.0,,Fu,府,3,1361,4,1911,5,32457,POLYGON,90581,FROM_FD,邹逸麟,满志敏,,2003/08/30,更名,数据下限
Nanan Fu,南安府,南安府,0.0,0.0,,Fu,府,3,1365,4,1911,6,97101,POLYGON,97101,FROM_FD,钱林书,满志敏,,2004/05/30,更名,数据下限
Ningdu Zhou,宁都州,寧都州,0.0,0.0,,Zhou,州,3,1754,4,1911,6,97102,POLYGON,97102,FROM_FD,钱林书,满志敏,,2004/05/30,新建,数据下限
Nanan Lu,南安路,南安路,0.0,0.0,,Lu,路,3,1277,4,1364,4,97103,POLYGON,97103,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Nanan Jun,南安军,南安軍,0.0,0.0,,Jun,军,3,990,4,1276,4,97104,POLYGON,97104,FROM_FD,钱林书,满志敏,,2004/05/30,新建,更名
Ganzhou Fu,赣州府,贛州府,0.0,0.0,,Fu,府,3,1754,4,1911,6,97105,POLYGON,97105,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,数据下限
Ganzhou Lu,赣州路,贛州路,0.0,0.0,,Lu,路,3,1277,4,1364,4,97107,POLYGON,97107,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Gan Zhou,赣州,贛州,0.0,0.0,,Zhou,州,3,1153,4,1276,4,97108,POLYGON,97108,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Qian Zhou,虔州,虔州,0.0,0.0,,Zhou,州,3,990,4,1152,4,97109,POLYGON,97109,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,更名
Qian Zhou,虔州,虔州,0.0,0.0,,Zhou,州,3,982,4,989,4,97110,POLYGON,97110,FROM_FD,钱林书,满志敏,,2004/05/30,辖区扩大,辖区缩小
Qian Zhou,虔州,虔州,0.0,0.0,,Zhou,州,3,758,4,981,4,97111,POLYGON,97111,FROM_FD,钱林书,满志敏,,2004/05/30,更名,辖区扩大
Nankang Jun,南康郡,南康郡,0.0,0.0,,Jun,郡,3,742,4,757,4,97112,POLYGON,97112,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Qian Zhou,虔州,虔州,0.0,0.0,,Zhou,州,3,622,4,741,4,97113,POLYGON,97113,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Nankang Jun,南康郡,南康郡,0.0,0.0,,Jun,郡,3,607,4,621,4,97114,POLYGON,97114,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Qian Zhou,虔州,虔州,0.0,0.0,,Zhou,州,3,589,4,606,4,97115,POLYGON,97115,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Nankang Jun,南康郡,南康郡,0.0,0.0,,Jun,郡,3,479,4,588,4,97116,POLYGON,97116,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Nankangguo,南康国,南康國,0.0,0.0,,Houguo,侯国,3,420,4,478,2,97117,POLYGON,97117,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Nankang Jun,南康郡,南康郡,0.0,0.0,,Jun,郡,3,282,4,419,4,97118,POLYGON,97118,FROM_FD,钱林书,满志敏,,2004/05/30,新建,更名
Linjiang Fu,临江府,臨江府,0.0,0.0,,Fu,府,3,1363,4,1911,6,97119,POLYGON,97119,FROM_FD,钱林书,满志敏,,2004/05/30,更名,数据下限
Nanfeng Zhou,南丰州,南豐州,0.0,0.0,,Zhou,州,3,1282,4,1369,4,97120,POLYGON,97120,FROM_FD,钱林书,满志敏,,2004/05/30,新建,撤销
Linjiang Lu,临江路,臨江路,0.0,0.0,,Lu,路,3,1277,4,1362,4,97121,POLYGON,97121,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Linjiang Jun,临江军,臨江軍,0.0,0.0,,Jun,军,3,992,4,1276,4,97122,POLYGON,97122,FROM_FD,钱林书,满志敏,,2004/05/30,新建,更名
Yuanzhou Fu,袁州府,袁州府,0.0,0.0,,Fu,府,3,1360,4,1911,6,97123,POLYGON,97123,FROM_FD,钱林书,满志敏,,2004/05/30,更名,数据下限
Yuanzhou Lu,袁州路,袁州路,0.0,0.0,,Lu,路,3,1277,4,1359,4,97124,POLYGON,97124,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Yuan Zhou,袁州,袁州,0.0,0.0,,Zhou,州,3,992,4,1276,4,97125,POLYGON,97125,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,更名
Yuan Zhou,袁州,袁州,0.0,0.0,,Zhou,州,3,975,4,991,4,97126,POLYGON,97126,FROM_FD,钱林书,满志敏,,2004/05/30,辖区扩大,辖区缩小
Yuan Zhou,袁州,袁州,0.0,0.0,,Zhou,州,3,938,4,974,4,97127,POLYGON,97127,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,辖区扩大
Yuan Zhou,袁州,袁州,0.0,0.0,,Zhou,州,3,758,4,937,4,97128,POLYGON,97128,FROM_FD,钱林书,满志敏,,2004/05/30,更名,辖区缩小
Yichun Jun,宜春郡,宜春郡,0.0,0.0,,Jun,郡,3,742,4,757,4,97129,POLYGON,97129,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Yuan Zhou,袁州,袁州,0.0,0.0,,Zhou,州,3,621,4,741,4,97130,POLYGON,97130,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Yichun Jun,宜春郡,宜春郡,0.0,0.0,,Jun,郡,3,607,4,620,4,97131,POLYGON,97131,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Yuan Zhou,袁州,袁州,0.0,0.0,,Zhou,州,3,591,4,606,4,97132,POLYGON,97132,FROM_FD,钱林书,满志敏,,2004/05/30,更名和辖境缩小,更名
Ji’an Fu,吉安府,吉安府,0.0,0.0,,Fu,府,3,1362,4,1911,6,97133,POLYGON,97133,FROM_FD,钱林书,满志敏,,2004/05/30,更名,数据下限
Ji’an Fu,吉安路,吉安路,0.0,0.0,,Lu,路,3,1295,4,1361,4,97134,POLYGON,97134,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Jizhou Lu,吉州路,吉州路,0.0,0.0,,Lu,路,3,1277,4,1294,4,97135,POLYGON,97135,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Ji Zhou,吉州,吉州,0.0,0.0,,Zhou,州,3,1161,4,1276,4,97136,POLYGON,97136,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,更名
Ji Zhou,吉州,吉州,0.0,0.0,,Zhou,州,3,1154,4,1160,4,97137,POLYGON,97137,FROM_FD,钱林书,满志敏,,2004/05/30,辖区扩大,辖区缩小
Ji Zhou,吉州,吉州,0.0,0.0,,Zhou,州,3,1149,4,1153,4,97138,POLYGON,97138,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,辖区扩大
Ji Zhou,吉州,吉州,0.0,0.0,,Zhou,州,3,992,4,1148,4,97139,POLYGON,97139,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,辖区缩小
Ji Zhou,吉州,吉州,0.0,0.0,,Zhou,州,3,982,4,991,4,97140,POLYGON,97140,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,辖区缩小
Ji Zhou,吉州,吉州,0.0,0.0,,Zhou,州,3,938,4,981,4,97141,POLYGON,97141,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,辖区缩小
Ji Zhou,吉州,吉州,0.0,0.0,,Zhou,州,3,758,4,937,4,97142,POLYGON,97142,FROM_FD,钱林书,满志敏,,2004/05/30,更名,辖区缩小
Luling Jun,庐陵郡,廬陵郡,0.0,0.0,,Jun,郡,3,742,4,757,4,97143,POLYGON,97143,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Ji Zhou,吉州,吉州,0.0,0.0,,Zhou,州,3,625,4,741,4,97144,POLYGON,97144,FROM_FD,钱林书,满志敏,,2004/05/30,辖区扩大,更名
Ji Zhou,吉州,吉州,0.0,0.0,,Zhou,州,3,624,4,624,4,97145,POLYGON,97145,FROM_FD,钱林书,满志敏,,2004/05/30,辖区扩大,辖区扩大
Ji Zhou,吉州,吉州,0.0,0.0,,Zhou,州,3,622,4,623,4,97146,POLYGON,97146,FROM_FD,钱林书,满志敏,,2004/05/30,更名和辖区缩小,辖区扩大
Ying Zhou,颍州,潁州,0.0,0.0,,Zhou,州,3,622,4,623,4,97147,POLYGON,97147,FROM_FD,钱林书,满志敏,,2004/05/30,新建,撤销
Nanping Zhou,南平州,南平州,0.0,0.0,,Zhou,州,3,622,4,624,4,97148,POLYGON,97148,FROM_FD,钱林书,满志敏,,2004/05/30,新建,撤销
Luling Jun,庐陵郡,廬陵郡,0.0,0.0,,Jun,郡,3,607,4,621,4,97149,POLYGON,97149,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名和辖区缩小
Ji Zhou,吉州,吉州,0.0,0.0,,Zhou,州,3,591,4,606,4,97150,POLYGON,97150,FROM_FD,钱林书,满志敏,,2004/05/30,更名和辖区扩大,更名
Luling Jun,庐陵郡,廬陵郡,0.0,0.0,,Jun,郡,3,528,4,590,4,97151,POLYGON,97151,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,更名和辖区扩大
Luling Jun,庐陵郡,廬陵郡,0.0,0.0,,Jun,郡,3,282,4,527,4,97152,POLYGON,97152,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,辖区缩小
Luling Jun,庐陵郡,廬陵郡,0.0,0.0,,Jun,郡,3,267,4,281,4,97153,POLYGON,97153,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,辖区缩小
Ancheng Jun,安成郡,安成郡,0.0,0.0,,Jun,郡,3,267,4,557,4,97154,POLYGON,97154,FROM_FD,钱林书,满志敏,,2004/05/30,新建,辖区缩小
Ancheng Jun,安成郡,安成郡,0.0,0.0,,Jun,郡,3,558,4,590,4,97155,POLYGON,97155,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,更名和辖区缩小
Anle Jun,安乐郡,安樂郡,0.0,0.0,,Jun,郡,3,558,4,590,4,97156,POLYGON,97156,FROM_FD,钱林书,满志敏,,2004/05/30,新建,撤销
Bashan Jun,巴山郡,巴山郡,0.0,0.0,,Jun,郡,3,528,4,556,4,97157,POLYGON,97157,FROM_FD,钱林书,满志敏,,2004/05/30,新建,辖区扩大
Bashan Jun,巴山郡,巴山郡,0.0,0.0,,Jun,郡,3,557,4,588,3,97158,POLYGON,97158,FROM_FD,钱林书,满志敏,,2004/05/30,辖区扩大,撤销
Fuzhou Fu,抚州府,撫州府,0.0,0.0,,Fu,府,3,1512,4,1911,6,97159,POLYGON,97159,FROM_FD,钱林书,满志敏,,2004/05/30,辖区扩大,数据下限
Fuzhou Fu,抚州府,撫州府,0.0,0.0,,Fu,府,3,1362,4,1511,4,97160,POLYGON,97160,FROM_FD,钱林书,满志敏,,2004/05/30,更名,辖区扩大
Fuzhou Lu,抚州路,撫州路,0.0,0.0,,Lu,路,3,1277,4,1361,4,97161,POLYGON,97161,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Fu Zhou,抚州,撫州,0.0,0.0,,Zhou,州,3,1161,4,1276,4,97162,POLYGON,97162,FROM_FD,钱林书,满志敏,,2004/05/30,辖区扩大,更名
Fu Zhou,抚州,撫州,0.0,0.0,,Zhou,州,3,1154,4,1160,4,97163,POLYGON,97163,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,辖区扩大
Fu Zhou,抚州,撫州,0.0,0.0,,Zhou,州,3,1149,4,1153,4,97164,POLYGON,97164,FROM_FD,钱林书,满志敏,,2004/05/30,辖区扩大,辖区缩小
Fu Zhou,抚州,撫州,0.0,0.0,,Zhou,州,3,991,4,1148,4,97165,POLYGON,97165,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,辖区扩大
Jianchang Fu,建昌府,建昌府,0.0,0.0,,Fu,府,3,1370,4,1911,6,97166,POLYGON,97166,FROM_FD,钱林书,满志敏,,2004/05/30,辖区扩大,数据下限
Jianchang Fu,建昌府,建昌府,0.0,0.0,,Fu,府,3,1362,5,1369,4,97167,POLYGON,97167,FROM_FD,钱林书,满志敏,,2004/05/30,更名,辖区扩大
Jianchang Lu,建昌路,建昌路,0.0,0.0,,Lu,路,3,1282,4,1361,5,97168,POLYGON,97168,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,更名
Jianchang Lu,建昌路,建昌路,0.0,0.0,,Lu,路,3,1277,4,1281,4,97169,POLYGON,97169,FROM_FD,钱林书,满志敏,,2004/05/30,更名,辖区缩小
Jianchang Jun,建昌军,建昌軍,0.0,0.0,,Jun,军,3,991,4,1276,4,97170,POLYGON,97170,FROM_FD,钱林书,满志敏,,2004/05/30,辖区扩大,更名
Jianchang Jun,建昌军,建昌軍,0.0,0.0,,Jun,军,3,979,4,990,4,97171,POLYGON,97171,FROM_FD,钱林书,满志敏,,2004/05/30,更名,辖区扩大
Jianwu Jun,建武军,建武軍,0.0,0.0,,Jun,军,3,969,4,978,4,97172,POLYGON,97172,FROM_FD,钱林书,满志敏,,2004/05/30,新建,更名
Fu Zhou,抚州,撫州,0.0,0.0,,Zhou,州,3,969,4,990,4,97173,POLYGON,97173,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,辖区缩小
Fu Zhou,抚州,撫州,0.0,0.0,,Zhou,州,3,758,4,968,4,97174,POLYGON,97174,FROM_FD,钱林书,满志敏,,2004/05/30,更名,辖区缩小
Linchuan Jun,临川郡,臨川郡,0.0,0.0,,Jun,郡,3,742,4,757,4,97175,POLYGON,97175,FROM_FD,钱林书,满志敏,,2004/05/30,更名,更名
Fu Zhou,抚州,撫州,0.0,0.0,,Zhou,州,3,624,4,741,4,97176,POLYGON,97176,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,更名
Fu Zhou,抚州,撫州,0.0,0.0,,Zhou,州,3,622,4,623,4,97177,POLYGON,97177,FROM_FD,钱林书,满志敏,,2004/05/30,更名,辖区缩小
Linchuan Jun,临川郡,臨川郡,0.0,0.0,,Jun,郡,3,621,4,621,4,97178,POLYGON,97178,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,更名
Linchuan Jun,临川郡,臨川郡,0.0,0.0,,Jun,郡,3,607,4,620,4,97179,POLYGON,97179,FROM_FD,钱林书,满志敏,,2004/05/30,更名,辖区缩小
Fu Zhou,抚州,撫州,0.0,0.0,,Zhou,州,3,592,4,606,4,97180,POLYGON,97180,FROM_FD,钱林书,满志敏,,2004/05/30,辖区扩大,更名
Fu Zhou,抚州,撫州,0.0,0.0,,Zhou,州,3,591,4,591,4,97181,POLYGON,97181,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,辖区扩大
Fu Zhou,抚州,撫州,0.0,0.0,,Zhou,州,3,589,4,590,4,97182,POLYGON,97182,FROM_FD,钱林书,满志敏,,2004/05/30,更名和辖区扩大,辖区缩小
Linchuan Jun,临川郡,臨川郡,0.0,0.0,,Jun,郡,3,528,4,588,4,97183,POLYGON,97183,FROM_FD,钱林书,满志敏,,2004/05/30,辖区缩小,更名和辖区扩大
Linchuan Jun,临川郡,臨川郡,0.0,0.0,,Jun,郡,3,257,4,527,4,97184,POLYGON,97184,FROM_FD,钱林书,满志敏,,2004/05/30,新建,辖区缩小
Luling Jun,庐陵郡,廬陵郡,0.0,0.0,,Jun,郡,3,191,4,266,4,97185,POLYGON,97185,FROM_FD,钱林书,满志敏,,2004/05/30,新建,辖区缩小
Yuzhang Jun,豫章郡,豫章郡,0.0,0.0,,Jun,郡,3,-201,4,-125,4,97186,POLYGON,97186,FROM_FD,赵永复,满志敏,,2004/06/10,新建,辖区扩大
Yuzhang Jun,豫章郡,豫章郡,0.0,0.0,,Jun,郡,3,-124,4,-113,4,97187,POLYGON,97187,FROM_FD,赵永复,满志敏,,2004/06/10,辖区扩大,辖区扩大
Yuzhang Jun,豫章郡,豫章郡,0.0,0.0,,Jun,郡,3,-112,4,13,2,97188,POLYGON,97188,FROM_FD,赵永复,满志敏,,2004/06/10,辖区扩大,更名
Jiujiang Jun,九江郡,九江郡,0.0,0.0,,Jun,郡,3,14,2,22,2,97189,POLYGON,97189,FROM_FD,赵永复,满志敏,,2004/06/10,更名,更名
Yuzhang Jun,豫章郡,豫章郡,0.0,0.0,,Jun,郡,3,23,2,190,4,97190,POLYGON,97190,FROM_FD,赵永复,满志敏,,2004/06/10,更名,辖区缩小
Yuzhang Jun,豫章郡,豫章郡,0.0,0.0,,Jun,郡,3,191,4,208,4,97191,POLYGON,97191,FROM_FD,赵永复,满志敏,,2004/06/10,辖区缩小,辖区缩小
Yuzhang Jun,豫章郡,豫章郡,0.0,0.0,,Jun,郡,3,209,4,209,4,97192,POLYGON,97192,FROM_FD,赵永复,满志敏,,2004/06/10,辖区缩小,辖区缩小
Yuzhang Jun,豫章郡,豫章郡,0.0,0.0,,Jun,郡,3,210,4,220,4,97193,POLYGON,97193,FROM_FD,赵永复,满志敏,,2004/06/10,辖区缩小,辖区缩小
Yuzhang Jun,豫章郡,豫章郡,0.0,0.0,,Jun,郡,3,221,4,256,4,97194,POLYGON,97194,FROM_FD,赵永复,满志敏,,2004/06/10,辖区缩小,辖区缩小
Yuzhang Jun,豫章郡,豫章郡,0.0,0.0,,Jun,郡,3,257,4,266,4,97195,POLYGON,97195,FROM_FD,赵永复,满志敏,,2004/06/10,辖区缩小,辖区缩小
Yuzhang Jun,豫章郡,豫章郡,0.0,0.0,,Jun,郡,3,267,4,306,4,97196,POLYGON,97196,FROM_FD,赵永复,满志敏,,2004/06/10,辖区缩小,辖区缩小
Yuzhang Jun,豫章郡,豫章郡,0.0,0.0,,Jun,郡,3,307,4,527,4,97197,POLYGON,97197,FROM_FD,赵永复,满志敏,,2004/06/10,辖区缩小,辖区缩小
Yuzhang Jun,豫章郡,豫章郡,0.0,0.0,,Jun,郡,3,528,4,552,3,97198,POLYGON,97198,FROM_FD,赵永复,满志敏,,2004/06/10,辖区缩小,辖区缩小
Yuzhang Jun,豫章郡,豫章郡,0.0,0.0,,Jun,郡,3,553,3,556,3,97199,POLYGON,97199,FROM_FD,赵永复,满志敏,,2004/06/10,辖区缩小,辖区缩小
Yuzhang Jun,豫章郡,豫章郡,0.0,0.0,,Jun,郡,3,557,3,588,4,97200,POLYGON,97200,FROM_FD,赵永复,满志敏,,2004/06/10,辖区缩小,更名和辖区扩大
Hong Zhou,洪州,洪州,0.0,0.0,,Zhou,州,3,589,4,590,4,97201,POLYGON,97201,FROM_FD,赵永复,满志敏,,2004/06/10,更名和辖区扩大,辖区缩小
Hong Zhou,洪州,洪州,0.0,0.0,,Zhou,州,3,591,4,606,4,97202,POLYGON,97202,FROM_FD,赵永复,满志敏,,2004/06/10,辖区缩小,更名
Yuzhang Jun,豫章郡,豫章郡,0.0,0.0,,Jun,郡,3,607,4,621,4,97203,POLYGON,97203,FROM_FD,赵永复,满志敏,,2004/06/10,更名,更名和辖区缩小
Hong Zhou,洪州,洪州,0.0,0.0,,Zhou,州,3,622,4,624,4,97204,POLYGON,97204,FROM_FD,赵永复,满志敏,,2004/06/10,更名和辖区缩小,辖区扩大
Hong Zhou,洪州,洪州,0.0,0.0,,Zhou,州,3,625,4,741,4,97205,POLYGON,97205,FROM_FD,赵永复,满志敏,,2004/06/10,辖区扩大,更名
Yuzhang Jun,豫章郡,豫章郡,0.0,0.0,,Jun,郡,3,742,4,757,4,97206,POLYGON,97206,FROM_FD,赵永复,满志敏,,2004/06/10,更名,更名
Hong Zhou,洪州,洪州,0.0,0.0,,Zhou,州,3,758,4,937,4,97207,POLYGON,97207,FROM_FD,赵永复,满志敏,,2004/06/10,更名,辖区扩大
